Data Year,County,Fuel Type,MAKE,MODEL,Number of Vehicles
2018,Merced,Electric,NISSAN,LEAF,2
2018,Merced,Electric,TESLA,Model 3,36
2018,Merced,Electric,TESLA,Model S,6
2018,Merced,Electric,TESLA,Model X,2
2018,Merced,Electric,Volkswagen,e-Golf,1
2018,Merced,PHEV,BMW,3 Series,1
2018,Merced,PHEV,BMW,5 Series,1
2018,Merced,PHEV,BMW,i3 REx,1
2018,Merced,PHEV,CHEVROLET,VOLT,9
2018,Merced,PHEV,Chrysler,Pacifica Hybrid,5
2018,Merced,PHEV,FORD,Fusion Energi,5
2018,Merced,PHEV,HONDA,Clarity Plug-In Hybrid,14
2018,Merced,PHEV,Hyundai,Ioniq Plug-in Hybrid,2
2018,Merced,PHEV,Kia,Niro Plug-In Hybrid,1
2018,Merced,PHEV,Mercedes- Benz,GLC,1
2018,Merced,PHEV,Toyota,Prius Plug-in Hybrid,1
2018,Merced,PHEV,Toyota,Prius Prime,47
2018,Mono,Electric,TESLA,Model 3,3
2018,Mono,Electric,TESLA,Model S,2
2018,Mono,Electric,TESLA,Model X,3
2018,Mono,PHEV,Mitsubishi,Outlander PHEV,2
2018,Mono,PHEV,Toyota,Prius Prime,1
2018,Monterey,Electric,BMW,i3,1
2018,Monterey,Electric,CHEVROLET,Bolt EV,55
2018,Monterey,Electric,HONDA,Clarity Electric,4
2018,Monterey,Electric,Hyundai,Ioniq Electric,1
2018,Monterey,Electric,Kia,Soul EV,4
2018,Monterey,Electric,NISSAN,LEAF,17
2018,Monterey,Electric,Smart,fortwo electric drive,1
2018,Monterey,Electric,TESLA,Model 3,240
2018,Monterey,Electric,TESLA,Model S,56
2018,Monterey,Electric,TESLA,Model X,43
2018,Monterey,Electric,Volkswagen,e-Golf,2
2018,Monterey,Hydrogen,Toyota,Mirai,1
2018,Monterey,PHEV,Audi,A3 Sportback e-tron,6
2018,Monterey,PHEV,BMW,3 Series,5
2018,Monterey,PHEV,BMW,5 Series,8
2018,Monterey,PHEV,BMW,7 Series,2
2018,Monterey,PHEV,BMW,i3 REx,14
2018,Monterey,PHEV,BMW,i8,1
2018,Monterey,PHEV,BMW,X5,13
2018,Monterey,PHEV,Cadillac,CT6 PLUG-IN Hybrid,1
2018,Monterey,PHEV,CHEVROLET,VOLT,46
2018,Monterey,PHEV,Chrysler,Pacifica Hybrid,25
2018,Monterey,PHEV,FORD,C-MAX Energi,1
2018,Monterey,PHEV,FORD,Fusion Energi,9
2018,Monterey,PHEV,HONDA,Clarity Plug-In Hybrid,24
2018,Monterey,PHEV,Hyundai,Ioniq Plug-in Hybrid,9
2018,Monterey,PHEV,Hyundai,Sonata Plug-in Hybrid,1
2018,Monterey,PHEV,Kia,Niro Plug-In Hybrid,10
2018,Monterey,PHEV,Mercedes- Benz,GLC,3
2018,Monterey,PHEV,Mercedes- Benz,GLE,1
2018,Monterey,PHEV,Mitsubishi,Outlander PHEV,1
2018,Monterey,PHEV,Porsche,Cayenne,1
2018,Monterey,PHEV,Porsche,Panamera,2
2018,Monterey,PHEV,Toyota,Prius Plug-in Hybrid,1
2018,Monterey,PHEV,Toyota,Prius Prime,58
2018,Monterey,PHEV,Volvo,XC60,6
2018,Monterey,PHEV,Volvo,XC90,5
2018,Napa,Electric,BMW,i3,2
2018,Napa,Electric,CHEVROLET,Bolt EV,38
2018,Napa,Electric,FIAT,500e,2
2018,Napa,Electric,HONDA,Clarity Electric,4
2018,Napa,Electric,Kia,Soul EV,1
2018,Napa,Electric,NISSAN,LEAF,11
2018,Napa,Electric,TESLA,Model 3,155
2018,Napa,Electric,TESLA,Model S,50
